SampleName,Time(abs),Temperature(room),Humidity(room)
Continuum,3730024060,24.536,13.283
Continuum,3730024065,24.526,13.276
Continuum,3730024070,24.536,13.299
Continuum,3730024075,24.547,13.268
Continuum,3730024080,24.536,13.268
Continuum,3730024085,24.536,13.26
Continuum,3730024090,24.536,13.268
Continuum,3730024095,24.547,13.268
Continuum,3730024100,24.526,13.268
Continuum,3730024105,24.526,13.276
Continuum,3730024110,24.526,13.268
Continuum,3730024115,24.504,13.268
Continuum,3730024120,24.504,13.276
Continuum,3730024125,24.504,13.276
Continuum,3730024130,24.493,13.276
Continuum,3730024135,24.504,13.276
Continuum,3730024140,24.526,13.268
Continuum,3730024145,24.515,13.276
Continuum,3730024150,24.461,13.276
Continuum,3730024155,24.472,13.276
Continuum,3730024160,24.461,13.276
Continuum,3730024165,24.45,13.276
Continuum,3730024170,24.461,13.291
Continuum,3730024175,24.472,13.283
Continuum,3730024180,24.45,13.291
Continuum,3730024185,24.472,13.291
Continuum,3730024190,24.461,13.314
Continuum,3730024195,24.44,13.306
Continuum,3730024200,24.493,13.314
Continuum,3730024205,24.461,13.321
Continuum,3730024210,24.472,13.314
Continuum,3730024215,24.461,13.337
Continuum,3730024220,24.483,13.337
Continuum,3730024225,24.472,13.337
Continuum,3730024230,24.472,13.344
Continuum,3730024235,24.515,13.329
Continuum,3730024240,24.472,13.321
Continuum,3730024245,24.472,13.314
Continuum,3730024250,24.461,13.329
Continuum,3730024255,24.472,13.337
Continuum,3730024260,24.45,13.329
Continuum,3730024265,24.461,13.329
Continuum,3730024270,24.461,13.329
Continuum,3730024275,24.472,13.344
Continuum,3730024280,24.472,13.344
Continuum,3730024285,24.493,13.344
Continuum,3730024290,24.504,13.337
Continuum,3730024295,24.493,13.337
Continuum,3730024300,24.493,13.344
Continuum,3730024305,24.483,13.337
Continuum,3730024310,24.504,13.321
Continuum,3730024315,24.493,13.314
Continuum,3730024320,24.472,13.314
Continuum,3730024325,24.504,13.314
Continuum,3730024330,24.472,13.321
Continuum,3730024335,24.461,13.321
Continuum,3730024340,24.461,13.321
Continuum,3730024345,24.461,13.306
Continuum,3730024350,24.472,13.306
Continuum,3730024355,24.461,13.314
Continuum,3730024360,24.472,13.321
Continuum,3730024365,24.472,13.321
Continuum,3730024370,24.472,13.337
Continuum,3730024375,24.504,13.337
Continuum,3730024380,24.472,13.329
Continuum,3730024385,24.483,13.337
Continuum,3730024390,24.483,13.329
Continuum,3730024395,24.493,13.344
Continuum,3730024400,24.483,13.337
Continuum,3730024405,24.483,13.337
Continuum,3730024410,24.493,13.337
Continuum,3730024415,24.472,13.337
Continuum,3730024420,24.504,13.329
Continuum,3730024425,24.504,13.321
Continuum,3730024430,24.515,13.321
Continuum,3730024435,24.515,13.344
Continuum,3730024440,24.526,13.337
Continuum,3730024445,24.526,13.329
Continuum,3730024450,24.526,13.337
Continuum,3730024455,24.526,13.337
Continuum,3730024460,24.526,13.337
Continuum,3730024465,24.515,13.337
Continuum,3730024470,24.504,13.337
Continuum,3730024475,24.483,13.329
Continuum,3730024480,24.493,13.329
Continuum,3730024485,24.461,13.337
Continuum,3730024490,24.461,13.329
Continuum,3730024495,24.483,13.36
Continuum,3730024500,24.461,13.352
Continuum,3730024505,24.472,13.375
Continuum,3730024510,24.493,13.375
Continuum,3730024515,24.461,13.375
Continuum,3730024520,24.45,13.382
Continuum,3730024525,24.429,13.36
Continuum,3730024530,24.461,13.382
Continuum,3730024535,24.461,13.375
Continuum,3730024540,24.483,13.382
Continuum,3730024545,24.461,13.382
Continuum,3730024550,24.45,13.382
Continuum,3730024555,24.472,13.382
Continuum,3730024560,24.461,13.382
Continuum,3730024565,24.461,13.39
Continuum,3730024570,24.461,13.39
Continuum,3730024575,24.461,13.398
Continuum,3730024580,24.44,13.398
Continuum,3730024585,24.44,13.413
Continuum,3730024590,24.472,13.405
Continuum,3730024595,24.45,13.413
Continuum,3730024600,24.44,13.413
Continuum,3730024605,24.45,13.413
Continuum,3730024610,24.44,13.405
Continuum,3730024615,24.44,13.413
Continuum,3730024620,24.44,13.405
Continuum,3730024625,24.483,13.405
Continuum,3730024630,24.483,13.413
Continuum,3730024635,24.461,13.398
Continuum,3730024640,24.44,13.382
Continuum,3730024645,24.44,13.39
Continuum,3730024650,24.429,13.367
Continuum,3730024655,24.44,13.39
Continuum,3730024660,24.44,13.398
Continuum,3730024665,24.45,13.398
Continuum,3730024670,24.461,13.398
Continuum,3730024675,24.44,13.398
Continuum,3730024680,24.461,13.398
Continuum,3730024685,24.493,13.39
Continuum,3730024690,24.493,13.398
Continuum,3730024695,24.504,13.382
Continuum,3730024700,24.493,13.39
Continuum,3730024705,24.493,13.375
Continuum,3730024710,24.493,13.382
Continuum,3730024715,24.483,13.367
Continuum,3730024720,24.472,13.367
Continuum,3730024725,24.461,13.352
Continuum,3730024730,24.461,13.352
Continuum,3730024735,24.483,13.329
Continuum,3730024740,24.472,13.329
Continuum,3730024745,24.493,13.314
Continuum,3730024750,24.461,13.321
Continuum,3730024755,24.429,13.306
Continuum,3730024760,24.44,13.321
Continuum,3730024765,24.44,13.306
Continuum,3730024770,24.429,13.329
Continuum,3730024775,24.45,13.337
Continuum,3730024780,24.44,13.321
Continuum,3730024785,24.418,13.337
Continuum,3730024790,24.418,13.321
Continuum,3730024795,24.45,13.329
Continuum,3730024800,24.429,13.321
Continuum,3730024805,24.429,13.337
Continuum,3730024810,24.397,13.329
Continuum,3730024815,24.44,13.337
Continuum,3730024820,24.408,13.337
Continuum,3730024825,24.386,13.344
Continuum,3730024830,24.386,13.352
Continuum,3730024835,24.386,13.352
Continuum,3730024840,24.375,13.367
Continuum,3730024845,24.375,13.352
Continuum,3730024850,24.365,13.367
Continuum,3730024855,24.354,13.36
Continuum,3730024860,24.375,13.367
Continuum,3730024865,24.397,13.367
Continuum,3730024870,24.386,13.375
Continuum,3730024875,24.375,13.375
Continuum,3730024880,24.397,13.375
Continuum,3730024885,24.418,13.382
Continuum,3730024890,24.365,13.398
Continuum,3730024895,24.354,13.405
Continuum,3730024900,24.375,13.413
Continuum,3730024905,24.343,13.421
Continuum,3730024910,24.386,13.436
Continuum,3730024915,24.365,13.428
Continuum,3730024920,24.354,13.428
Continuum,3730024925,24.311,13.436
Continuum,3730024930,24.343,13.459
Continuum,3730024935,24.365,13.474
Continuum,3730024940,24.365,13.466
Continuum,3730024945,24.343,13.482
Continuum,3730024950,24.354,13.489
Continuum,3730024955,24.354,13.512
Continuum,3730024960,24.354,13.52
Continuum,3730024965,24.386,13.558
Continuum,3730024970,24.386,13.573
Continuum,3730024975,24.397,13.596
Continuum,3730024980,24.397,13.619
Continuum,3730024985,24.408,13.619
Continuum,3730024990,24.408,13.634
Continuum,3730024995,24.44,13.65
Continuum,3730025000,24.44,13.642
Continuum,3730025005,24.44,13.619
Continuum,3730025010,24.45,13.627
Continuum,3730025015,24.44,13.634
Continuum,3730025020,24.45,13.634
Continuum,3730025025,24.429,13.627
Continuum,3730025030,24.418,13.611
Continuum,3730025035,24.44,13.627
Continuum,3730025040,24.408,13.611
Continuum,3730025045,24.429,13.619
Continuum,3730025050,24.44,13.611
Continuum,3730025055,24.44,13.619
Continuum,3730025060,24.472,13.611
Continuum,3730025065,24.483,13.611
Continuum,3730025070,24.472,13.627
Continuum,3730025075,24.461,13.619
Continuum,3730025080,24.45,13.627
Continuum,3730025085,24.461,13.619
Continuum,3730025090,24.461,13.619
Continuum,3730025095,24.461,13.611
Continuum,3730025100,24.483,13.611
Continuum,3730025105,24.493,13.596
Continuum,3730025110,24.493,13.611
Continuum,3730025115,24.504,13.627
Continuum,3730025120,24.526,13.634
Continuum,3730025125,24.515,13.642
Continuum,3730025130,24.536,13.657
Continuum,3730025135,24.547,13.665
Continuum,3730025140,24.536,13.672
Continuum,3730025145,24.568,13.665
Continuum,3730025150,24.579,13.657
Continuum,3730025155,24.547,13.634
Continuum,3730025160,24.568,13.642
Continuum,3730025165,24.579,13.642
Continuum,3730025170,24.611,13.627
Continuum,3730025175,24.611,13.634
Continuum,3730025180,24.601,13.619
Continuum,3730025185,24.611,13.619
Continuum,3730025190,24.611,13.634
Continuum,3730025195,24.633,13.634
Continuum,3730025200,24.611,13.627
Continuum,3730025205,24.644,13.642
Continuum,3730025210,24.644,13.65
Continuum,3730025215,24.644,13.634
Continuum,3730025220,24.676,13.65
Continuum,3730025225,24.676,13.65
Continuum,3730025230,24.676,13.65
Continuum,3730025235,24.697,13.642
Continuum,3730025240,24.697,13.634
Continuum,3730025245,24.697,13.634
Continuum,3730025250,24.676,13.611
Continuum,3730025255,24.708,13.596
Continuum,3730025260,24.697,13.588
Continuum,3730025265,24.719,13.573
Continuum,3730025270,24.708,13.573
Continuum,3730025275,24.708,13.573
Continuum,3730025280,24.708,13.558
Continuum,3730025285,24.74,13.55
Continuum,3730025290,24.729,13.527
Continuum,3730025295,24.729,13.52
Continuum,3730025300,24.74,13.512
Continuum,3730025305,24.74,13.512
Continuum,3730025310,24.708,13.505
Continuum,3730025315,24.74,13.505
Continuum,3730025320,24.719,13.497
Continuum,3730025325,24.751,13.489
Continuum,3730025330,24.708,13.489
Continuum,3730025335,24.74,13.505
Continuum,3730025340,24.751,13.482
Continuum,3730025345,24.751,13.497
Continuum,3730025350,24.751,13.474
Continuum,3730025355,24.729,13.489
Continuum,3730025360,24.772,13.482
Continuum,3730025365,24.783,13.482
Continuum,3730025370,24.772,13.474
Continuum,3730025375,24.772,13.482
Continuum,3730025380,24.772,13.489
Continuum,3730025385,24.772,13.497
Continuum,3730025390,24.804,13.505
Continuum,3730025395,24.794,13.482
Continuum,3730025400,24.815,13.474
Continuum,3730025405,24.794,13.474
Continuum,3730025410,24.826,13.451
Continuum,3730025415,24.815,13.459
Continuum,3730025420,24.826,13.466
Continuum,3730025425,24.837,13.474
Continuum,3730025430,24.815,13.459
Continuum,3730025435,24.794,13.459
Continuum,3730025440,24.815,13.451
Continuum,3730025445,24.794,13.436
Continuum,3730025450,24.826,13.436
Continuum,3730025455,24.837,13.436
Continuum,3730025460,24.826,13.444
Continuum,3730025465,24.804,13.421
Continuum,3730025470,24.837,13.436
Continuum,3730025475,24.837,13.428
Continuum,3730025480,24.869,13.444
Continuum,3730025485,24.858,13.459
Continuum,3730025490,24.858,13.444
Continuum,3730025495,24.858,13.459
Continuum,3730025500,24.837,13.482
Continuum,3730025505,24.847,13.497
Continuum,3730025510,24.858,13.512
Continuum,3730025515,24.879,13.497
Continuum,3730025520,24.858,13.474
Continuum,3730025525,24.879,13.466
Continuum,3730025530,24.89,13.459
Continuum,3730025535,24.869,13.459
Continuum,3730025540,24.89,13.459
Continuum,3730025545,24.89,13.451
Continuum,3730025550,24.89,13.444
Continuum,3730025555,24.901,13.466
Continuum,3730025560,24.89,13.459
Continuum,3730025565,24.912,13.459
Continuum,3730025570,24.901,13.466
Continuum,3730025575,24.922,13.466
Continuum,3730025580,24.933,13.474
Continuum,3730025585,24.933,13.474
Continuum,3730025590,24.922,13.466
Continuum,3730025595,24.912,13.482
Continuum,3730025600,24.922,13.482
Continuum,3730025605,24.944,13.497
Continuum,3730025610,24.955,13.489
Continuum,3730025615,24.965,13.489
Continuum,3730025620,24.944,13.489
Continuum,3730025625,24.955,13.482
Continuum,3730025630,24.987,13.482
Continuum,3730025635,24.965,13.474
Continuum,3730025640,24.987,13.451
Continuum,3730025645,24.976,13.436
Continuum,3730025650,24.997,13.459
Continuum,3730025655,24.997,13.451
Continuum,3730025660,24.976,13.466
Continuum,3730025665,24.987,13.466
Continuum,3730025670,25.008,13.451
Continuum,3730025675,25.019,13.451
Continuum,3730025680,25.019,13.444
Continuum,3730025685,25.008,13.421
Continuum,3730025690,25.008,13.428
Continuum,3730025695,25.008,13.413
Continuum,3730025700,25.019,13.405
Continuum,3730025705,25.03,13.413
Continuum,3730025710,25.008,13.413
Continuum,3730025715,25.019,13.413
Continuum,3730025720,25.008,13.405
Continuum,3730025725,25.019,13.405
Continuum,3730025730,25.03,13.39
Continuum,3730025735,25.04,13.405
Continuum,3730025740,25.04,13.405
Continuum,3730025745,25.04,13.413
Continuum,3730025750,25.051,13.428
Continuum,3730025755,25.04,13.421
Continuum,3730025760,25.051,13.451
Continuum,3730025765,25.051,13.444
Continuum,3730025770,25.051,13.444
Continuum,3730025775,25.03,13.444
Continuum,3730025780,25.062,13.421
Continuum,3730025785,25.03,13.421
Continuum,3730025790,25.04,13.413
Continuum,3730025795,25.03,13.405
Continuum,3730025800,25.051,13.382
Continuum,3730025805,25.051,13.382
Continuum,3730025810,25.04,13.405
Continuum,3730025815,25.062,13.39
Continuum,3730025820,25.083,13.39
Continuum,3730025825,25.073,13.39
Continuum,3730025830,25.083,13.398
Continuum,3730025835,25.105,13.421
Continuum,3730025840,25.083,13.398
Continuum,3730025845,25.105,13.405
Continuum,3730025850,25.083,13.398
Continuum,3730025855,25.105,13.436
Continuum,3730025860,25.105,13.474
Continuum,3730025865,25.105,13.459
Continuum,3730025870,25.105,13.444
Continuum,3730025875,25.126,13.428
Continuum,3730025880,25.126,13.436
Continuum,3730025885,25.126,13.451
Continuum,3730025890,25.126,13.482
Continuum,3730025895,25.115,13.466
Continuum,3730025900,25.126,13.489
Continuum,3730025905,25.148,13.52
Continuum,3730025910,25.137,13.543
Continuum,3730025915,25.148,13.596
Continuum,3730025920,25.126,13.65
Continuum,3730025925,25.148,13.665
Continuum,3730025930,25.126,13.619
Continuum,3730025935,25.137,13.588
Continuum,3730025940,25.126,13.55
Continuum,3730025945,25.169,13.535
Continuum,3730025950,25.158,13.512
Continuum,3730025955,25.158,13.497
Continuum,3730025960,25.148,13.489
Continuum,3730025965,25.158,13.52
Continuum,3730025970,25.169,13.566
Continuum,3730025975,25.18,13.581
Continuum,3730025980,25.19,13.604
Continuum,3730025985,25.158,13.588
Continuum,3730025990,25.148,13.543
Continuum,3730025995,25.158,13.512
Continuum,3730026000,25.148,13.482
Continuum,3730026005,25.18,13.451
Continuum,3730026010,25.18,13.482
Continuum,3730026015,25.201,13.497
Continuum,3730026020,25.18,13.512
Continuum,3730026025,25.19,13.512
Continuum,3730026030,25.158,13.505
Continuum,3730026035,25.148,13.466
Continuum,3730026040,25.18,13.474
Continuum,3730026045,25.18,13.474
Continuum,3730026050,25.19,13.474
Continuum,3730026055,25.201,13.466
Continuum,3730026060,25.212,13.459
Continuum,3730026065,25.18,13.428
Continuum,3730026070,25.223,13.398
Continuum,3730026075,25.212,13.382
Continuum,3730026080,25.212,13.36
Continuum,3730026085,25.201,13.367
Continuum,3730026090,25.212,13.398
Continuum,3730026095,25.212,13.398
Continuum,3730026100,25.212,13.405
Continuum,3730026105,25.244,13.405
Continuum,3730026110,25.233,13.421
Continuum,3730026115,25.233,13.405
Continuum,3730026120,25.233,13.39
Continuum,3730026125,25.244,13.39
Continuum,3730026130,25.244,13.382
Continuum,3730026135,25.233,13.344
Continuum,3730026140,25.233,13.329
Continuum,3730026145,25.244,13.321
Continuum,3730026150,25.255,13.329
Continuum,3730026155,25.266,13.352
Continuum,3730026160,25.266,13.36
Continuum,3730026165,25.255,13.382
Continuum,3730026170,25.255,13.39
Continuum,3730026175,25.244,13.428
Continuum,3730026180,25.255,13.474
Continuum,3730026185,25.266,13.482
Continuum,3730026190,25.287,13.474
Continuum,3730026195,25.266,13.459
Continuum,3730026200,25.276,13.451
Continuum,3730026205,25.276,13.436
Continuum,3730026210,25.276,13.39
Continuum,3730026215,25.287,13.375
Continuum,3730026220,25.276,13.36
Continuum,3730026225,25.287,13.367
Continuum,3730026230,25.298,13.352
Continuum,3730026235,25.287,13.36
Continuum,3730026240,25.298,13.398
Continuum,3730026245,25.276,13.444
Continuum,3730026250,25.298,13.474
Continuum,3730026255,25.287,13.482
Continuum,3730026260,25.276,13.489
Continuum,3730026265,25.298,13.482
Continuum,3730026270,25.276,13.466
Continuum,3730026275,25.287,13.444
Continuum,3730026280,25.287,13.428
Continuum,3730026285,25.308,13.398
Continuum,3730026290,25.308,13.39
Continuum,3730026295,25.319,13.352
Continuum,3730026300,25.308,13.344
Continuum,3730026305,25.33,13.337
Continuum,3730026310,25.33,13.329
Continuum,3730026315,25.298,13.314
Continuum,3730026320,25.319,13.314
Continuum,3730026325,25.33,13.306
Continuum,3730026330,25.319,13.306
Continuum,3730026335,25.341,13.299
Continuum,3730026340,25.33,13.299
Continuum,3730026345,25.33,13.283
Continuum,3730026350,25.341,13.276
Continuum,3730026355,25.33,13.26
Continuum,3730026360,25.33,13.283
Continuum,3730026365,25.33,13.291
Continuum,3730026370,25.33,13.299
Continuum,3730026375,25.319,13.299
Continuum,3730026380,25.33,13.291
Continuum,3730026385,25.33,13.299
Continuum,3730026390,25.33,13.299
Continuum,3730026395,25.33,13.306
Continuum,3730026400,25.33,13.321
Continuum,3730026405,25.341,13.337
Continuum,3730026410,25.33,13.321
Continuum,3730026415,25.33,13.329
Continuum,3730026420,25.33,13.321
Continuum,3730026425,25.351,13.337
Continuum,3730026430,25.351,13.344
Continuum,3730026435,25.384,13.36
Continuum,3730026440,25.373,13.367
Continuum,3730026445,25.373,13.382
Continuum,3730026450,25.373,13.36
Continuum,3730026455,25.373,13.352
Continuum,3730026460,25.394,13.329
Continuum,3730026465,25.373,13.314
Continuum,3730026470,25.351,13.299
Continuum,3730026475,25.362,13.321
Continuum,3730026480,25.394,13.337
Continuum,3730026485,25.405,13.337
Continuum,3730026490,25.394,13.337
Continuum,3730026495,25.394,13.329
Continuum,3730026500,25.384,13.329
Continuum,3730026505,25.362,13.314
Continuum,3730026510,25.373,13.291
Continuum,3730026515,25.373,13.291
Continuum,3730026520,25.394,13.299
Continuum,3730026525,25.394,13.299
Continuum,3730026530,25.394,13.306
Continuum,3730026535,25.394,13.306
Continuum,3730026540,25.405,13.306
Continuum,3730026545,25.416,13.306
Continuum,3730026550,25.416,13.306
Continuum,3730026555,25.416,13.314
Continuum,3730026560,25.416,13.283
Continuum,3730026565,25.394,13.276
Continuum,3730026570,25.394,13.299
Continuum,3730026575,25.394,13.306
Continuum,3730026580,25.394,13.321
Continuum,3730026585,25.416,13.329
Continuum,3730026590,25.426,13.321
Continuum,3730026595,25.416,13.314
Continuum,3730026600,25.448,13.306
Continuum,3730026605,25.448,13.299
Continuum,3730026610,25.426,13.314
Continuum,3730026615,25.426,13.321
Continuum,3730026620,25.437,13.337
Continuum,3730026625,25.448,13.314
Continuum,3730026630,25.437,13.314
Continuum,3730026635,25.437,13.306
Continuum,3730026640,25.448,13.314
Continuum,3730026645,25.448,13.329
Continuum,3730026650,25.437,13.329
Continuum,3730026655,25.459,13.375
Continuum,3730026660,25.448,13.428
Continuum,3730026665,25.448,13.474
Continuum,3730026670,25.459,13.497
Continuum,3730026675,25.459,13.505
Continuum,3730026680,25.459,13.512
Continuum,3730026685,25.459,13.497
Continuum,3730026690,25.469,13.482
Continuum,3730026695,25.459,13.482
Continuum,3730026700,25.469,13.466
Continuum,3730026705,25.469,13.428
Continuum,3730026710,25.48,13.413
Continuum,3730026715,25.48,13.39
Continuum,3730026720,25.48,13.39
Continuum,3730026725,25.502,13.405
Continuum,3730026730,25.448,13.421
Continuum,3730026735,25.48,13.466
Continuum,3730026740,25.448,13.466
Continuum,3730026745,25.459,13.474
Continuum,3730026750,25.469,13.451
Continuum,3730026755,25.48,13.436
Continuum,3730026760,25.459,13.398
Continuum,3730026765,25.48,13.413
Continuum,3730026770,25.469,13.405
Continuum,3730026775,25.48,13.39
Continuum,3730026780,25.48,13.36
Continuum,3730026785,25.48,13.375
Continuum,3730026790,25.48,13.398
Continuum,3730026795,25.48,13.405
Continuum,3730026800,25.469,13.405
Continuum,3730026805,25.502,13.405
Continuum,3730026810,25.512,13.413
Continuum,3730026815,25.48,13.428
Continuum,3730026820,25.512,13.398
Continuum,3730026825,25.512,13.375
Continuum,3730026830,25.512,13.352
Continuum,3730026835,25.512,13.352
Continuum,3730026840,25.512,13.352
Continuum,3730026845,25.512,13.337
Continuum,3730026850,25.512,13.321
Continuum,3730026855,25.523,13.329
Continuum,3730026860,25.534,13.329
Continuum,3730026865,25.555,13.306
Continuum,3730026870,25.544,13.306
Continuum,3730026875,25.555,13.329
Continuum,3730026880,25.534,13.314
Continuum,3730026885,25.534,13.314
Continuum,3730026890,25.523,13.329
Continuum,3730026895,25.523,13.36
Continuum,3730026900,25.512,13.382
Continuum,3730026905,25.544,13.382
Continuum,3730026910,25.534,13.382
Continuum,3730026915,25.555,13.367
Continuum,3730026920,25.544,13.36
Continuum,3730026925,25.544,13.344
Continuum,3730026930,25.544,13.344
Continuum,3730026935,25.544,13.36
Continuum,3730026940,25.544,13.382
Continuum,3730026945,25.534,13.36
Continuum,3730026950,25.566,13.344
Continuum,3730026955,25.555,13.337
Continuum,3730026960,25.544,13.344
Continuum,3730026965,25.555,13.36
Continuum,3730026970,25.566,13.405
Continuum,3730026975,25.534,13.497
Continuum,3730026980,25.555,13.566
Continuum,3730026985,25.566,13.611
Continuum,3730026990,25.577,13.604
Continuum,3730026995,25.566,13.604
Continuum,3730027000,25.566,13.581
Continuum,3730027005,25.577,13.566
Continuum,3730027010,25.587,13.527
Continuum,3730027015,25.587,13.535
Continuum,3730027020,25.598,13.558
Continuum,3730027025,25.598,13.543
Continuum,3730027030,25.587,13.527
Continuum,3730027035,25.598,13.505
Continuum,3730027040,25.598,13.505
Continuum,3730027045,25.609,13.505
Continuum,3730027050,25.598,13.474
Continuum,3730027055,25.598,13.474
Continuum,3730027060,25.587,13.497
Continuum,3730027065,25.609,13.505
Continuum,3730027070,25.577,13.489
Continuum,3730027075,25.609,13.474
Continuum,3730027080,25.619,13.482
Continuum,3730027085,25.598,13.451
Continuum,3730027090,25.609,13.436
Continuum,3730027095,25.609,13.39
Continuum,3730027100,25.609,13.382
Continuum,3730027105,25.609,13.421
Continuum,3730027110,25.619,13.474
Continuum,3730027115,25.609,13.474
Continuum,3730027120,25.619,13.474
Continuum,3730027125,25.619,13.444
Continuum,3730027130,25.619,13.413
Continuum,3730027135,25.619,13.398
Continuum,3730027140,25.641,13.367
Continuum,3730027145,25.63,13.344
Continuum,3730027150,25.641,13.314
Continuum,3730027155,25.641,13.314
Continuum,3730027160,25.63,13.299
Continuum,3730027165,25.641,13.283
Continuum,3730027170,25.662,13.283
Continuum,3730027175,25.63,13.253
Continuum,3730027180,25.63,13.238
Continuum,3730027185,25.63,13.245
Continuum,3730027190,25.652,13.23
Continuum,3730027195,25.652,13.23
Continuum,3730027200,25.652,13.215
Continuum,3730027205,25.652,13.238
Continuum,3730027210,25.652,13.26
Continuum,3730027215,25.641,13.283
Continuum,3730027220,25.652,13.299
Continuum,3730027225,25.652,13.321
Continuum,3730027230,25.652,13.329
Continuum,3730027235,25.652,13.344
Continuum,3730027240,25.662,13.337
Continuum,3730027245,25.673,13.321
Continuum,3730027250,25.673,13.321
Continuum,3730027255,25.684,13.314
Continuum,3730027260,25.673,13.291
Continuum,3730027265,25.641,13.276
Continuum,3730027270,25.641,13.276
Continuum,3730027275,25.662,13.268
Continuum,3730027280,25.673,13.268
Continuum,3730027285,25.652,13.283
Continuum,3730027290,25.673,13.299
Continuum,3730027295,25.641,13.329
Continuum,3730027300,25.662,13.329
Continuum,3730027305,25.673,13.329
Continuum,3730027310,25.673,13.337
Continuum,3730027315,25.662,13.337
Continuum,3730027320,25.652,13.344
Continuum,3730027325,25.652,13.36
Continuum,3730027330,25.652,13.398
Continuum,3730027335,25.652,13.428
Continuum,3730027340,25.652,13.451
Continuum,3730027345,25.641,13.489
Continuum,3730027350,25.652,13.505
Continuum,3730027355,25.684,13.535
Continuum,3730027360,25.673,13.543
Continuum,3730027365,25.662,13.535
Continuum,3730027370,25.662,13.505
Continuum,3730027375,25.652,13.482
Continuum,3730027380,25.684,13.444
Continuum,3730027385,25.705,13.413
Continuum,3730027390,25.716,13.413
Continuum,3730027395,25.705,13.39
Continuum,3730027400,25.695,13.382
Continuum,3730027405,25.716,13.36
Continuum,3730027410,25.684,13.367
Continuum,3730027415,25.705,13.382
Continuum,3730027420,25.684,13.375
Continuum,3730027425,25.705,13.36
Continuum,3730027430,25.705,13.337
Continuum,3730027435,25.705,13.299
Continuum,3730027440,25.705,13.321
Continuum,3730027445,25.727,13.382
Continuum,3730027450,25.716,13.436
Continuum,3730027455,25.684,13.451
Continuum,3730027460,25.716,13.444
Continuum,3730027465,25.737,13.444
Continuum,3730027470,25.716,13.398
Continuum,3730027475,25.716,13.375
Continuum,3730027480,25.705,13.337
Continuum,3730027485,25.684,13.321
Continuum,3730027490,25.695,13.299
Continuum,3730027495,25.673,13.299
Continuum,3730027500,25.662,13.283
Continuum,3730027505,25.684,13.268
Continuum,3730027510,25.662,13.26
Continuum,3730027515,25.673,13.268
Continuum,3730027520,25.673,13.276
Continuum,3730027525,25.673,13.276
Continuum,3730027530,25.684,13.283
Continuum,3730027535,25.684,13.283
Continuum,3730027540,25.684,13.276
Continuum,3730027545,25.684,13.299
Continuum,3730027550,25.662,13.276
Continuum,3730027555,25.684,13.283
Continuum,3730027560,25.673,13.276
Continuum,3730027565,25.684,13.276
Continuum,3730027570,25.673,13.291
Continuum,3730027575,25.695,13.321
Continuum,3730027580,25.705,13.329
Continuum,3730027585,25.705,13.344
Continuum,3730027590,25.705,13.344
Continuum,3730027595,25.716,13.344
Continuum,3730027600,25.727,13.314
Continuum,3730027605,25.737,13.306
Continuum,3730027610,25.737,13.321
Continuum,3730027615,25.727,13.36
Continuum,3730027620,25.737,13.413
Continuum,3730027625,25.684,13.382
Continuum,3730027630,25.716,13.367
Continuum,3730027635,25.705,13.337
Continuum,3730027640,25.716,13.329
Continuum,3730027645,25.716,13.321
Continuum,3730027650,25.716,13.321
Continuum,3730027655,25.727,13.344
Continuum,3730027660,25.748,13.36
Continuum,3730027665,25.737,13.337
Continuum,3730027670,25.748,13.329
Continuum,3730027675,25.748,13.329
Continuum,3730027680,25.759,13.329
Continuum,3730027685,25.748,13.321
Continuum,3730027690,25.748,13.291
Continuum,3730027695,25.759,13.283
Continuum,3730027700,25.759,13.276
Continuum,3730027705,25.77,13.276
Continuum,3730027710,25.77,13.291
Continuum,3730027715,25.77,13.306
Continuum,3730027720,25.77,13.314
Continuum,3730027725,25.78,13.306
Continuum,3730027730,25.78,13.283
Continuum,3730027735,25.78,13.314
Continuum,3730027740,25.77,13.321
Continuum,3730027745,25.759,13.321
Continuum,3730027750,25.78,13.321
Continuum,3730027755,25.78,13.314
Continuum,3730027760,25.759,13.306
Continuum,3730027765,25.759,13.276
Continuum,3730027770,25.759,13.291
Continuum,3730027775,25.759,13.321
Continuum,3730027780,25.759,13.36
Continuum,3730027785,25.759,13.39
Continuum,3730027790,25.77,13.382
Continuum,3730027795,25.791,13.375
Continuum,3730027800,25.77,13.375
Continuum,3730027805,25.759,13.398
Continuum,3730027810,25.759,13.398
Continuum,3730027815,25.77,13.398
Continuum,3730027820,25.791,13.382
Continuum,3730027825,25.791,13.375
Continuum,3730027830,25.78,13.367
Continuum,3730027835,25.77,13.352
Continuum,3730027840,25.77,13.375
Continuum,3730027845,25.759,13.36
Continuum,3730027850,25.77,13.382
Continuum,3730027855,25.78,13.375
Continuum,3730027860,25.77,13.352
Continuum,3730027865,25.77,13.329
Continuum,3730027870,25.759,13.321
Continuum,3730027875,25.748,13.314
Continuum,3730027880,25.748,13.321
Continuum,3730027885,25.748,13.352
Continuum,3730027890,25.748,13.413
Continuum,3730027895,25.77,13.451
Continuum,3730027900,25.78,13.497
Continuum,3730027905,25.78,13.527
Continuum,3730027910,25.78,13.55
Continuum,3730027915,25.802,13.535
Continuum,3730027920,25.791,13.52
Continuum,3730027925,25.791,13.527
Continuum,3730027930,25.813,13.497
Continuum,3730027935,25.802,13.466
